PhraseId	SentenceId	Phrase	Sentiment
6704	268	An uplifting	3
6705	268	largely bogus story	0
6706	268	bogus story	0
6707	268	bogus	1
6708	269	Thanks to confident filmmaking and a pair of fascinating performances , the way to that destination is a really special walk in the woods .	4
6709	269	Thanks to confident filmmaking and a pair of fascinating performances	4
6710	269	to confident filmmaking and a pair of fascinating performances	3
6711	269	confident filmmaking and a pair of fascinating performances	4
6712	269	confident filmmaking and	3
6713	269	confident filmmaking	3
6714	269	confident	4
6715	269	a pair of fascinating performances	3
6716	269	a pair	2
6717	269	pair	2
6718	269	of fascinating performances	4
6719	269	fascinating performances	2
6720	269	, the way to that destination is a really special walk in the woods .	3
6721	269	the way to that destination is a really special walk in the woods .	2
6722	269	the way to that destination	2
6723	269	the way	2
6724	269	to that destination	2
6725	269	that destination	2
6726	269	destination	2
6727	269	is a really special walk in the woods .	3
6728	269	is a really special walk in the woods	3
6729	269	a really special walk in the woods	3
6730	269	a really special walk	3
6731	269	really special walk	4
6732	269	special walk	3
6733	269	special	3
6734	269	walk	2
6735	269	in the woods	2
6736	269	the woods	2
6737	269	woods	2
6738	270	Superbly photographed and staged by Mendes with a series of riveting set pieces the likes of which mainstream audiences have rarely seen .	4
6739	270	Superbly	3
6740	270	photographed and staged by Mendes with a series of riveting set pieces the likes of which mainstream audiences have rarely seen .	3
6741	270	photographed and staged by Mendes with a series of riveting set pieces the likes of which mainstream audiences have rarely seen	3
6742	270	photographed and staged by Mendes with a series of riveting set pieces	3
6743	270	photographed and staged by Mendes	2
6744	270	photographed and staged	2
6745	270	photographed and	2
6746	270	photographed	2
6747	270	staged	2
6748	270	by Mendes	2
6749	270	Mendes	2
6750	270	with a series of riveting set pieces	4
6751	270	a series of riveting set pieces	3
6752	270	of riveting set pieces	3
6753	270	riveting set pieces	3
6754	270	set pieces	2
6755	270	set	2
6756	270	the likes of which mainstream audiences have rarely seen	3
6757	270	likes of which mainstream audiences have rarely seen	3
6758	270	likes	3
6759	270	of which mainstream audiences have rarely seen	3
6760	270	mainstream audiences have rarely seen	3
6761	270	mainstream audiences	2
6762	270	mainstream	2
6763	270	have rarely seen	3
6764	270	have rarely	2
6765	270	rarely	2
6766	271	A mesmerizing cinematic poem from the first frame to the last .	4
6767	271	A mesmerizing cinematic poem from the first frame to the last	4
6768	271	A mesmerizing cinematic poem	4
6769	271	mesmerizing cinematic poem	3
6770	271	mesmerizing	4
6771	271	cinematic poem	3
6772	271	poem	2
6773	271	from the first frame to the last	2
6774	271	the first frame to the last	2
6775	271	the first frame	2
6776	271	first frame	2
6777	271	to the last	2
6778	271	the last	2
6779	272	After the first 10 minutes , which is worth seeing	3
6780	272	the first 10 minutes , which is worth seeing	2
6781	272	the first 10 minutes ,	2
6782	272	the first 10 minutes	2
6783	272	first 10 minutes	2
6784	272	10 minutes	2
6785	272	10	3
6786	272	which is worth seeing	4
6787	272	is worth seeing	3
6788	272	seeing	2
6789	272	sinks	2
6790	272	an abyss	1
6791	272	abyss	1
6792	272	bad alternative music	1
6793	272	alternative music	2
6794	272	alternative	2
6795	273	It has become apparent that the franchise 's best years are long past .	1
6796	273	has become apparent that the franchise 's best years are long past .	1
6797	273	has become apparent that the franchise 's best years are long past	0
6798	273	become apparent that the franchise 's best years are long past	0
6799	273	become apparent	2
6800	273	become	2
6801	273	apparent	2
6802	273	that the franchise 's best years are long past	1
6803	273	the franchise 's best years are long past	0
6804	273	the franchise 's best years	3
6805	273	the franchise 's	2
6806	273	franchise 's	2
6807	273	franchise	2
6808	273	best years	2
6809	273	are long past	2
6810	273	long past	2
6811	273	long	2
6812	273	past	2
6813	274	Screenwriter Chris ver Weil 's directing debut is good-natured and never dull , but its virtues are small and easily overshadowed by its predictability .	2
6814	274	Screenwriter Chris ver Weil 's directing debut is good-natured and never dull , but its virtues are small and easily overshadowed by its predictability	3
6815	274	Screenwriter Chris ver Weil 's directing debut is good-natured and never dull , but	3
6816	274	Screenwriter Chris ver Weil 's directing debut is good-natured and never dull ,	3
6817	274	Screenwriter Chris ver Weil 's directing debut is good-natured and never dull	4
6818	274	Screenwriter Chris ver Weil 's directing debut	2
6819	274	Screenwriter Chris ver Weil 's	2
6820	274	Screenwriter	2
6821	274	Chris ver Weil 's	2
6822	274	Chris	3
6823	274	ver Weil 's	2
6824	274	ver	2
6825	274	Weil 's	2
6826	274	Weil	2
6827	274	directing debut	2
6828	274	directing	2
6829	274	debut	2
6830	274	is good-natured and never dull	3
6831	274	good-natured and never dull	3
6832	274	good-natured and	4
6833	274	good-natured	3
6834	274	never dull	3
6835	274	its virtues are small and easily overshadowed by its predictability	1
6836	274	its virtues	2
6837	274	are small and easily overshadowed by its predictability	1
6838	274	small and easily overshadowed by its predictability	0
6839	274	small and	2
6840	274	small	2
6841	274	easily overshadowed by its predictability	2
6842	274	overshadowed by its predictability	1
6843	274	overshadowed	1
6844	274	by its predictability	1
6845	274	its predictability	1
6846	274	predictability	2
6847	275	Too much of Storytelling moves away from Solondz 's social critique , casting its audience as that of intellectual lector in contemplation of the auteur 's professional injuries .	1
6848	275	Too much of Storytelling	1
6849	275	of Storytelling	2
6850	275	moves away from Solondz 's social critique , casting its audience as that of intellectual lector in contemplation of the auteur 's professional injuries .	2
6851	275	moves away from Solondz 's social critique , casting its audience as that of intellectual lector in contemplation of the auteur 's professional injuries	2
6852	275	moves away from Solondz 's social critique ,	2
6853	275	moves away from Solondz 's social critique	2
6854	275	moves away	2
6855	275	moves	2
6856	275	away	2
6857	275	from Solondz 's social critique	2
6858	275	Solondz 's social critique	2
6859	275	Solondz 's	2
6860	275	Solondz	2
6861	275	social critique	2
6862	275	social	2
6863	275	critique	2
6864	275	casting its audience as that of intellectual lector in contemplation of the auteur 's professional injuries	2
6865	275	casting its audience	2
6866	275	casting	2
6867	275	its audience	2
6868	275	as that of intellectual lector in contemplation of the auteur 's professional injuries	2
6869	275	that of intellectual lector in contemplation of the auteur 's professional injuries	2
6870	275	of intellectual lector in contemplation of the auteur 's professional injuries	3
6871	275	intellectual lector in contemplation of the auteur 's professional injuries	3
6872	275	intellectual lector	2
6873	275	intellectual	2
6874	275	lector	2
6875	275	in contemplation of the auteur 's professional injuries	2
6876	275	contemplation of the auteur 's professional injuries	2
6877	275	contemplation	3
6878	275	of the auteur 's professional injuries	2
6879	275	the auteur 's professional injuries	2
6880	275	the auteur 's	2
6881	275	auteur 's	2
6882	275	auteur	2
6883	275	professional injuries	2
6884	275	professional	3
6885	275	injuries	2
6886	276	Ultimately , Sarah 's dedication to finding her husband seems more psychotic than romantic , and nothing in the movie makes a convincing case that one woman 's broken heart outweighs all the loss we witness .	1
6887	276	, Sarah 's dedication to finding her husband seems more psychotic than romantic , and nothing in the movie makes a convincing case that one woman 's broken heart outweighs all the loss we witness .	1
6888	276	Sarah 's dedication to finding her husband seems more psychotic than romantic , and nothing in the movie makes a convincing case that one woman 's broken heart outweighs all the loss we witness .	1
6889	276	Sarah 's dedication to finding her husband seems more psychotic than romantic , and nothing in the movie makes a convincing case that one woman 's broken heart outweighs all the loss we witness	1
6890	276	Sarah 's dedication to finding her husband seems more psychotic than romantic , and	1
6891	276	Sarah 's dedication to finding her husband seems more psychotic than romantic ,	1
6892	276	Sarah 's dedication to finding her husband seems more psychotic than romantic	1
6893	276	Sarah 's dedication to finding her husband	2
6894	276	Sarah 's dedication	2
6895	276	Sarah 's	2
6896	276	dedication	3
6897	276	to finding her husband	2
6898	276	finding her husband	2
6899	276	finding	2
6900	276	her husband	2
6901	276	husband	2
6902	276	seems more psychotic than romantic	2
6903	276	more psychotic than romantic	1
6904	276	psychotic than romantic	1
6905	276	psychotic	1
6906	276	than romantic	3
6907	276	nothing in the movie makes a convincing case that one woman 's broken heart outweighs all the loss we witness	1
6908	276	nothing in the movie	2
6909	276	in the movie	2
6910	276	makes a convincing case that one woman 's broken heart outweighs all the loss we witness	2
6911	276	a convincing case that one woman 's broken heart outweighs all the loss we witness	3
6912	276	convincing case that one woman 's broken heart outweighs all the loss we witness	2
6913	276	convincing case that one woman 's broken heart outweighs all the loss we	2
6914	276	convincing case	3
6915	276	convincing	3
6916	276	that one woman 's broken heart outweighs all the loss we	2
6917	276	one woman 's broken heart outweighs all the loss we	2
6918	276	one woman 's broken heart	2
6919	276	one woman 's	2
6920	276	woman 's	2
6921	276	broken heart	2
6922	276	broken	2
6923	276	outweighs all the loss we	2
6924	276	outweighs	2
6925	276	all the loss we	2
6926	276	all the loss	1
6927	276	the loss	2
6928	276	loss	1
6929	276	witness	2
6930	277	The jokes are flat , and the action looks fake .	0
6931	277	The jokes are flat , and the action looks fake	1
6932	277	The jokes are flat , and	2
6933	277	The jokes are flat ,	0
6934	277	The jokes are flat	1
6935	277	The jokes	2
6936	277	are flat	1
6937	277	flat	1
6938	277	the action looks fake	1
6939	277	looks fake	1
6940	277	looks	2
6941	277	fake	1
6942	278	A mildly enjoyable if toothless adaptation of a much better book .	2
6943	278	A mildly enjoyable if toothless adaptation of a much better book	3
6944	278	A mildly enjoyable if toothless adaptation	2
6945	278	mildly enjoyable if toothless adaptation	2
6946	278	mildly enjoyable if toothless	2
