,phrase,sentence_id,length,word_list,word_counter,num_unique_words
868,"Maybe it 's just because this past year has seen the release of some of the worst film comedies in decades ... But honestly , Analyze That really is n't all that bad .",9414,167,"['maybe', 'just', 'because', 'this', 'past', 'year', 'has', 'seen', 'the', 'release', 'some', 'the', 'worst', 'film', 'comedies', 'decades', 'but', 'honestly', 'analyze', 'that', 'really', 'all', 'that', 'bad']","Counter({'that': 2, 'the': 2, 'all': 1, 'because': 1, 'just': 1, 'some': 1, 'past': 1, 'year': 1, 'seen': 1, 'comedies': 1, 'film': 1, 'really': 1, 'analyze': 1, 'decades': 1, 'but': 1, 'worst': 1, 'has': 1, 'this': 1, 'maybe': 1, 'bad': 1, 'honestly': 1, 'release': 1})",22
869,"A big , gorgeous , sprawling swashbuckler that delivers its diversions in grand , uncomplicated fashion .",9415,105,"['big', 'gorgeous', 'sprawling', 'swashbuckler', 'that', 'delivers', 'its', 'diversions', 'grand', 'uncomplicated', 'fashion']","Counter({'sprawling': 1, 'fashion': 1, 'swashbuckler': 1, 'that': 1, 'diversions': 1, 'big': 1, 'grand': 1, 'uncomplicated': 1, 'gorgeous': 1, 'delivers': 1, 'its': 1})",11
870,Is this progress ?,9416,18,"['this', 'progress', '?']","Counter({'this': 1, 'progress': 1, '?': 1})",3
871,"Just when the movie seems confident enough to handle subtlety , it dives into soapy bathos .",9417,92,"['just', 'when', 'the', 'movie', 'seems', 'confident', 'enough', 'handle', 'subtlety', 'dives', 'into', 'soapy', 'bathos']","Counter({'handle': 1, 'just': 1, 'movie': 1, 'subtlety': 1, 'when': 1, 'confident': 1, 'enough': 1, 'soapy': 1, 'the': 1, 'bathos': 1, 'dives': 1, 'into': 1, 'seems': 1})",13
872,The film 's center will not hold .,9418,34,"['the', 'film', 'center', 'will', 'not', 'hold']","Counter({'center': 1, 'will': 1, 'not': 1, 'the': 1, 'hold': 1, 'film': 1})",6
873,"Long after you leave Justine , you 'll be wondering what will happen to her and wishing her the best -- whatever that might mean .",9419,130,"['long', 'after', 'you', 'leave', 'justine', 'you', 'wondering', 'what', 'will', 'happen', 'her', 'and', 'wishing', 'her', 'the', 'best', 'whatever', 'that', 'might', 'mean']","Counter({'her': 2, 'you': 2, 'and': 1, 'will': 1, 'what': 1, 'justine': 1, 'that': 1, 'after': 1, 'wishing': 1, 'long': 1, 'the': 1, 'leave': 1, 'whatever': 1, 'wondering': 1, 'might': 1, 'happen': 1, 'best': 1, 'mean': 1})",18
874,"It does n't help that the director and cinematographer Stephen Kazmierski shoot on grungy video , giving the whole thing a dirty , tasteless feel .",9420,147,"['does', 'help', 'that', 'the', 'director', 'and', 'cinematographer', 'stephen', 'kazmierski', 'shoot', 'grungy', 'video', 'giving', 'the', 'whole', 'thing', 'dirty', 'tasteless', 'feel']","Counter({'the': 2, 'and': 1, 'shoot': 1, 'help': 1, 'that': 1, 'giving': 1, 'tasteless': 1, 'feel': 1, 'director': 1, 'grungy': 1, 'does': 1, 'cinematographer': 1, 'dirty': 1, 'kazmierski': 1, 'stephen': 1, 'video': 1, 'thing': 1, 'whole': 1})",18
875,"Too often , the viewer is n't reacting to humor so much as they are wincing back in repugnance .",9421,96,"['too', 'often', 'the', 'viewer', 'reacting', 'humor', 'much', 'they', 'are', 'wincing', 'back', 'repugnance']","Counter({'humor': 1, 'often': 1, 'repugnance': 1, 'viewer': 1, 'reacting': 1, 'back': 1, 'much': 1, 'too': 1, 'they': 1, 'the': 1, 'wincing': 1, 'are': 1})",12
876,"A tough go , but Leigh 's depth and rigor , and his skill at inspiring accomplished portrayals that are all the more impressive for their lack of showiness , offsets to a notable degree the film 's often-mined and despairing milieu .",9422,233,"['tough', 'but', 'leigh', 'depth', 'and', 'rigor', 'and', 'his', 'skill', 'inspiring', 'accomplished', 'portrayals', 'that', 'are', 'all', 'the', 'more', 'impressive', 'for', 'their', 'lack', 'showiness', 'offsets', 'notable', 'degree', 'the', 'film', 'oftenmined', 'and', 'despairing', 'milieu']","Counter({'and': 3, 'the': 2, 'all': 1, 'tough': 1, 'leigh': 1, 'lack': 1, 'are': 1, 'skill': 1, 'film': 1, 'inspiring': 1, 'for': 1, 'offsets': 1, 'depth': 1, 'milieu': 1, 'their': 1, 'oftenmined': 1, 'despairing': 1, 'more': 1, 'his': 1, 'degree': 1, 'that': 1, 'portrayals': 1, 'notable': 1, 'but': 1, 'rigor': 1, 'showiness': 1, 'impressive': 1, 'accomplished': 1})",28
877,Automatically pegs itself for the straight-to-video sci-fi rental shelf .,9423,73,"['automatically', 'pegs', 'itself', 'for', 'the', 'straighttovideo', 'scifi', 'rental', 'shelf']","Counter({'for': 1, 'shelf': 1, 'itself': 1, 'scifi': 1, 'the': 1, 'rental': 1, 'straighttovideo': 1, 'automatically': 1, 'pegs': 1})",9
878,"-LRB- T -RRB- hose same extremes prevent us from taking its message seriously , and the Stepford Wives mentality does n't work in a modern context .",9424,148,"['lrb', 'rrb', 'hose', 'same', 'extremes', 'prevent', 'from', 'taking', 'its', 'message', 'seriously', 'and', 'the', 'stepford', 'wives', 'mentality', 'does', 'work', 'modern', 'context']","Counter({'and': 1, 'prevent': 1, 'modern': 1, 'lrb': 1, 'from': 1, 'context': 1, 'stepford': 1, 'taking': 1, 'work': 1, 'mentality': 1, 'rrb': 1, 'same': 1, 'the': 1, 'seriously': 1, 'extremes': 1, 'does': 1, 'hose': 1, 'message': 1, 'wives': 1, 'its': 1})",20
879,Few films this year have been as resolute in their emotional nakedness .,9425,72,"['few', 'films', 'this', 'year', 'have', 'been', 'resolute', 'their', 'emotional', 'nakedness']","Counter({'their': 1, 'this': 1, 'resolute': 1, 'been': 1, 'few': 1, 'have': 1, 'year': 1, 'films': 1, 'emotional': 1, 'nakedness': 1})",10
880,It is inspirational in characterizing how people from such diverse cultures share the same human and spiritual needs .,9426,118,"['inspirational', 'characterizing', 'how', 'people', 'from', 'such', 'diverse', 'cultures', 'share', 'the', 'same', 'human', 'and', 'spiritual', 'needs']","Counter({'and': 1, 'spiritual': 1, 'from': 1, 'human': 1, 'people': 1, 'share': 1, 'needs': 1, 'same': 1, 'how': 1, 'diverse': 1, 'inspirational': 1, 'cultures': 1, 'such': 1, 'the': 1, 'characterizing': 1})",15
881,"And in truth , cruel as it may sound , he makes Arnold Schwarzenegger look like Spencer Tracy .",9427,95,"['and', 'truth', 'cruel', 'may', 'sound', 'makes', 'arnold', 'schwarzenegger', 'look', 'like', 'spencer', 'tracy']","Counter({'and': 1, 'sound': 1, 'schwarzenegger': 1, 'may': 1, 'arnold': 1, 'like': 1, 'cruel': 1, 'truth': 1, 'tracy': 1, 'makes': 1, 'spencer': 1, 'look': 1})",12
882,But he loses his focus when he concentrates on any single person .,9428,66,"['but', 'loses', 'his', 'focus', 'when', 'concentrates', 'any', 'single', 'person']","Counter({'his': 1, 'when': 1, 'focus': 1, 'but': 1, 'loses': 1, 'person': 1, 'single': 1, 'concentrates': 1, 'any': 1})",9
883,"Birot is a competent enough filmmaker , but her story has nothing fresh or very exciting about it .",9429,99,"['birot', 'competent', 'enough', 'filmmaker', 'but', 'her', 'story', 'has', 'nothing', 'fresh', 'very', 'exciting', 'about']","Counter({'story': 1, 'exciting': 1, 'her': 1, 'birot': 1, 'very': 1, 'about': 1, 'but': 1, 'filmmaker': 1, 'nothing': 1, 'enough': 1, 'competent': 1, 'fresh': 1, 'has': 1})",13
884,"Holy mad maniac in a mask , Splat-Man !",9430,39,"['holy', 'mad', 'maniac', 'mask', 'splatman', '!']","Counter({'!': 1, 'holy': 1, 'maniac': 1, 'mask': 1, 'splatman': 1, 'mad': 1})",6
885,A pleasurably jacked-up piece of action moviemaking .,9431,53,"['pleasurably', 'jackedup', 'piece', 'action', 'moviemaking']","Counter({'action': 1, 'moviemaking': 1, 'pleasurably': 1, 'jackedup': 1, 'piece': 1})",5
886,"Ultimately feels empty and unsatisfying , like swallowing a Communion wafer without the wine .",9432,94,"['ultimately', 'feels', 'empty', 'and', 'unsatisfying', 'like', 'swallowing', 'communion', 'wafer', 'without', 'the', 'wine']","Counter({'and': 1, 'ultimately': 1, 'unsatisfying': 1, 'like': 1, 'wafer': 1, 'swallowing': 1, 'feels': 1, 'without': 1, 'communion': 1, 'the': 1, 'empty': 1, 'wine': 1})",12
887,"Would n't one about their famous dad , author of Death in Venice , etc. , be more valuable ?",9433,92,"['would', 'one', 'about', 'their', 'famous', 'dad', 'author', 'death', 'venice', 'etc', 'more', 'valuable', '?']","Counter({'dad': 1, 'about': 1, 'death': 1, 'would': 1, 'famous': 1, 'author': 1, 'venice': 1, 'valuable': 1, 'one': 1, 'their': 1, 'more': 1, '?': 1, 'etc': 1})",13
888,Westfeldt and Juergensen exude a chemistry and comfort level that 's both saucy and endearing .,9434,95,"['westfeldt', 'and', 'juergensen', 'exude', 'chemistry', 'and', 'comfort', 'level', 'that', 'both', 'saucy', 'and', 'endearing']","Counter({'and': 3, 'both': 1, 'level': 1, 'westfeldt': 1, 'comfort': 1, 'that': 1, 'saucy': 1, 'juergensen': 1, 'chemistry': 1, 'exude': 1, 'endearing': 1})",11
889,"Writer\/director Joe Carnahan 's grimy crime drama is a manual of precinct cliches , but it moves fast enough to cover its clunky dialogue and lapses in logic .",9435,160,"['writerdirector', 'joe', 'carnahan', 'grimy', 'crime', 'drama', 'manual', 'precinct', 'cliches', 'but', 'moves', 'fast', 'enough', 'cover', 'its', 'clunky', 'dialogue', 'and', 'lapses', 'logic']","Counter({'and': 1, 'dialogue': 1, 'fast': 1, 'cliches': 1, 'cover': 1, 'logic': 1, 'manual': 1, 'but': 1, 'crime': 1, 'drama': 1, 'enough': 1, 'joe': 1, 'carnahan': 1, 'grimy': 1, 'lapses': 1, 'precinct': 1, 'moves': 1, 'its': 1, 'clunky': 1, 'writerdirector': 1})",20
890,"There is no insight into the anguish of Heidi 's life -- only a depiction of pain , today 's version of Greek tragedy , the talk-show guest decrying her fate .",9436,159,"['there', 'insight', 'into', 'the', 'anguish', 'heidi', 'life', 'only', 'depiction', 'pain', 'today', 'version', 'greek', 'tragedy', 'the', 'talkshow', 'guest', 'decrying', 'her', 'fate']","Counter({'the': 2, 'life': 1, 'there': 1, 'pain': 1, 'guest': 1, 'her': 1, 'decrying': 1, 'talkshow': 1, 'into': 1, 'insight': 1, 'fate': 1, 'depiction': 1, 'greek': 1, 'only': 1, 'version': 1, 'heidi': 1, 'anguish': 1, 'tragedy': 1, 'today': 1})",19
891,What happened with Pluto Nash ?,9437,31,"['what', 'happened', 'with', 'pluto', 'nash', '?']","Counter({'what': 1, 'pluto': 1, 'nash': 1, 'with': 1, '?': 1, 'happened': 1})",6
892,"About a manga-like heroine who fights back at her abusers , it 's energetic and satisfying if not deep and psychological .",9438,122,"['about', 'mangalike', 'heroine', 'who', 'fights', 'back', 'her', 'abusers', 'energetic', 'and', 'satisfying', 'not', 'deep', 'and', 'psychological']","Counter({'and': 2, 'mangalike': 1, 'about': 1, 'fights': 1, 'abusers': 1, 'energetic': 1, 'her': 1, 'who': 1, 'back': 1, 'deep': 1, 'psychological': 1, 'satisfying': 1, 'not': 1, 'heroine': 1})",14
893,"A strong first quarter , slightly less so second quarter , and average second half .",9439,84,"['strong', 'first', 'quarter', 'slightly', 'less', 'second', 'quarter', 'and', 'average', 'second', 'half']","Counter({'second': 2, 'quarter': 2, 'and': 1, 'strong': 1, 'less': 1, 'average': 1, 'half': 1, 'slightly': 1, 'first': 1})",9
894,The film 's implicit premise is that the faith of the Tonga people is in every way inferior to that of John .,9440,109,"['the', 'film', 'implicit', 'premise', 'that', 'the', 'faith', 'the', 'tonga', 'people', 'every', 'way', 'inferior', 'that', 'john']","Counter({'the': 3, 'that': 2, 'faith': 1, 'tonga': 1, 'way': 1, 'people': 1, 'every': 1, 'inferior': 1, 'premise': 1, 'john': 1, 'implicit': 1, 'film': 1})",12
895,"With virtually no interesting elements for an audience to focus on , Chelsea Walls is a triple-espresso endurance challenge .",9441,125,"['with', 'virtually', 'interesting', 'elements', 'for', 'audience', 'focus', 'chelsea', 'walls', 'tripleespresso', 'endurance', 'challenge']","Counter({'elements': 1, 'for': 1, 'interesting': 1, 'endurance': 1, 'focus': 1, 'audience': 1, 'walls': 1, 'virtually': 1, 'tripleespresso': 1, 'chelsea': 1, 'with': 1, 'challenge': 1})",12
896,"Eventually , it wins you over .",9442,31,"['eventually', 'wins', 'you', 'over']","Counter({'eventually': 1, 'you': 1, 'over': 1, 'wins': 1})",4
897,... plays like somebody spliced random moments of a Chris Rock routine into what is otherwise a cliche-riddled but self-serious spy thriller .,9443,142,"['plays', 'like', 'somebody', 'spliced', 'random', 'moments', 'chris', 'rock', 'routine', 'into', 'what', 'otherwise', 'clicheriddled', 'but', 'selfserious', 'spy', 'thriller']","Counter({'spy': 1, 'what': 1, 'selfserious': 1, 'somebody': 1, 'like': 1, 'moments': 1, 'into': 1, 'random': 1, 'but': 1, 'spliced': 1, 'rock': 1, 'chris': 1, 'plays': 1, 'clicheriddled': 1, 'routine': 1, 'thriller': 1, 'otherwise': 1})",17
898,A benign but forgettable sci-fi diversion .,9444,43,"['benign', 'but', 'forgettable', 'scifi', 'diversion']","Counter({'diversion': 1, 'benign': 1, 'forgettable': 1, 'scifi': 1, 'but': 1})",5
899,It 's astonishing .,9445,19,['astonishing'],Counter({'astonishing': 1}),1
900,The best that can be said about the work here of Scottish director Ritchie ... is that he obviously does n't have his heart in it .,9446,131,"['the', 'best', 'that', 'can', 'said', 'about', 'the', 'work', 'here', 'scottish', 'director', 'ritchie', 'that', 'obviously', 'does', 'have', 'his', 'heart']","Counter({'that': 2, 'the': 2, 'heart': 1, 'about': 1, 'said': 1, 'his': 1, 'work': 1, 'here': 1, 'obviously': 1, 'director': 1, 'does': 1, 'can': 1, 'have': 1, 'scottish': 1, 'ritchie': 1, 'best': 1})",16
901,"Human Resources was a good , straightforward tale , but Time Out is better .",9447,76,"['human', 'resources', 'was', 'good', 'straightforward', 'tale', 'but', 'time', 'out', 'better']","Counter({'better': 1, 'good': 1, 'straightforward': 1, 'but': 1, 'tale': 1, 'human': 1, 'time': 1, 'was': 1, 'resources': 1, 'out': 1})",10
902,"Others may find it migraine-inducing , despite Moore 's attempts at whimsy and spoon feeding .",9448,94,"['others', 'may', 'find', 'migraineinducing', 'despite', 'moore', 'attempts', 'whimsy', 'and', 'spoon', 'feeding']","Counter({'and': 1, 'feeding': 1, 'spoon': 1, 'moore': 1, 'may': 1, 'others': 1, 'whimsy': 1, 'migraineinducing': 1, 'attempts': 1, 'despite': 1, 'find': 1})",11
903,"... the film falls back on the same old formula of teen sex , outrageous pranks and scenes designed to push the envelope of bad taste for laughs .",9449,146,"['the', 'film', 'falls', 'back', 'the', 'same', 'old', 'formula', 'teen', 'sex', 'outrageous', 'pranks', 'and', 'scenes', 'designed', 'push', 'the', 'envelope', 'bad', 'taste', 'for', 'laughs']","Counter({'the': 3, 'teen': 1, 'and': 1, 'pranks': 1, 'old': 1, 'for': 1, 'scenes': 1, 'taste': 1, 'laughs': 1, 'envelope': 1, 'back': 1, 'same': 1, 'falls': 1, 'outrageous': 1, 'bad': 1, 'designed': 1, 'push': 1, 'formula': 1, 'sex': 1, 'film': 1})",20
904,It is great summer fun to watch Arnold and his buddy Gerald bounce off a quirky cast of characters .,9450,100,"['great', 'summer', 'fun', 'watch', 'arnold', 'and', 'his', 'buddy', 'gerald', 'bounce', 'off', 'quirky', 'cast', 'characters']","Counter({'and': 1, 'summer': 1, 'great': 1, 'his': 1, 'off': 1, 'buddy': 1, 'gerald': 1, 'watch': 1, 'arnold': 1, 'cast': 1, 'bounce': 1, 'characters': 1, 'fun': 1, 'quirky': 1})",14
905,One of the most significant moviegoing pleasures of the year .,9451,62,"['one', 'the', 'most', 'significant', 'moviegoing', 'pleasures', 'the', 'year']","Counter({'the': 2, 'pleasures': 1, 'one': 1, 'moviegoing': 1, 'most': 1, 'significant': 1, 'year': 1})",7
906,Winds up feeling like lots of other quirky movies that try to score hipness points with young adults .,9452,102,"['winds', 'feeling', 'like', 'lots', 'other', 'quirky', 'movies', 'that', 'try', 'score', 'hipness', 'points', 'with', 'young', 'adults']","Counter({'like': 1, 'score': 1, 'that': 1, 'lots': 1, 'young': 1, 'try': 1, 'movies': 1, 'other': 1, 'adults': 1, 'winds': 1, 'quirky': 1, 'feeling': 1, 'with': 1, 'hipness': 1, 'points': 1})",15
907,"Not always too whimsical for its own good -LRB- but enough to do harm -RRB- , this strange hybrid of crime thriller , quirky character study , third-rate romance and female empowerment fantasy never really finds the tonal or thematic glue it needs .",9453,249,"['not', 'always', 'too', 'whimsical', 'for', 'its', 'own', 'good', 'lrb', 'but', 'enough', 'harm', 'rrb', 'this', 'strange', 'hybrid', 'crime', 'thriller', 'quirky', 'character', 'study', 'thirdrate', 'romance', 'and', 'female', 'empowerment', 'fantasy', 'never', 'really', 'finds', 'the', 'tonal', 'thematic', 'glue', 'needs']","Counter({'whimsical': 1, 'thirdrate': 1, 'harm': 1, 'own': 1, 'character': 1, 'rrb': 1, 'fantasy': 1, 'good': 1, 'female': 1, 'glue': 1, 'its': 1, 'really': 1, 'needs': 1, 'for': 1, 'hybrid': 1, 'crime': 1, 'romance': 1, 'enough': 1, 'strange': 1, 'too': 1, 'quirky': 1, 'lrb': 1, 'never': 1, 'empowerment': 1, 'but': 1, 'not': 1, 'thriller': 1, 'thematic': 1, 'and': 1, 'tonal': 1, 'this': 1, 'always': 1, 'study': 1, 'the': 1, 'finds': 1})",35
908,"Stevenson 's performance is at once clueless and fiercely committed , a volatile combination .",9454,94,"['stevenson', 'performance', 'once', 'clueless', 'and', 'fiercely', 'committed', 'volatile', 'combination']","Counter({'and': 1, 'clueless': 1, 'combination': 1, 'stevenson': 1, 'fiercely': 1, 'volatile': 1, 'committed': 1, 'performance': 1, 'once': 1})",9
909,A map of the inner rhythms of love and jealousy and sacrifice drawn with a master 's steady stroke .,9455,100,"['map', 'the', 'inner', 'rhythms', 'love', 'and', 'jealousy', 'and', 'sacrifice', 'drawn', 'with', 'master', 'steady', 'stroke']","Counter({'and': 2, 'map': 1, 'rhythms': 1, 'steady': 1, 'sacrifice': 1, 'jealousy': 1, 'stroke': 1, 'master': 1, 'inner': 1, 'drawn': 1, 'love': 1, 'the': 1, 'with': 1})",13
910,Perhaps no picture ever made has more literally showed that the road to hell is paved with good intentions .,9456,108,"['perhaps', 'picture', 'ever', 'made', 'has', 'more', 'literally', 'showed', 'that', 'the', 'road', 'hell', 'paved', 'with', 'good', 'intentions']","Counter({'picture': 1, 'made': 1, 'showed': 1, 'that': 1, 'perhaps': 1, 'literally': 1, 'with': 1, 'intentions': 1, 'good': 1, 'paved': 1, 'hell': 1, 'the': 1, 'has': 1, 'ever': 1, 'road': 1, 'more': 1})",16
